snow_type_dry,snow_type_unknown,snow_type_wet,trigger_type_explosive,trigger_type_natural,trigger_type_unknown,max_elevation,min_elevation,aspect_degrees,length,width,perimeter,area,aval_size_class,weight_AAI,risk_index
1,0,0,0,1,0,2645.0,2577.0,47.0,87.0,14.0,183.0,755.0,2,2,0
1,0,0,0,1,0,2432.0,2338.0,146.0,128.0,20.0,273.0,1877.0,2,2,0
1,0,0,0,1,0,2531.0,2471.0,357.0,83.0,235.0,558.0,12678.0,2,2,0
1,0,0,0,1,0,2417.0,2356.0,45.0,87.0,49.0,234.0,3440.0,2,2,0
1,0,0,0,1,0,2465.0,2424.0,14.0,61.0,76.0,227.0,3418.0,2,2,0
1,0,0,0,1,0,2467.0,2416.0,7.0,59.0,169.0,410.0,8684.0,2,2,0
1,0,0,0,1,0,2607.0,2572.0,39.0,59.0,25.0,138.0,1035.0,2,2,0
1,0,0,0,1,0,2056.0,2020.0,63.0,59.0,31.0,162.0,1567.0,2,2,0
1,0,0,0,1,0,2076.0,1983.0,43.0,161.0,22.0,340.0,2255.0,2,2,0
1,0,0,0,1,0,2520.0,2442.0,350.0,157.0,61.0,380.0,8172.0,2,2,0
1,0,0,0,1,0,2227.0,2128.0,297.0,162.0,67.0,410.0,5653.0,2,2,0
1,0,0,0,1,0,2638.0,2548.0,51.0,158.0,18.0,327.0,1761.0,2,2,0
1,0,0,0,1,0,2540.0,2453.0,2.0,132.0,24.0,288.0,2434.0,2,2,0
1,0,0,0,1,0,2702.0,2599.0,162.0,140.0,88.0,369.0,9592.0,2,2,0
1,0,0,0,1,0,2353.0,2166.0,30.0,141.0,245.0,781.0,27280.0,2,2,0
1,0,0,0,1,0,2601.0,2492.0,292.0,120.0,201.0,570.0,12959.0,2,2,0
0,0,1,0,1,0,2211.0,2108.0,90.0,184.0,44.0,406.0,6210.0,2,2,1
1,0,0,0,1,0,2668.0,2618.0,187.0,92.0,154.0,408.0,9594.0,2,2,2
1,0,0,0,0,0,2097.0,1797.0,35.0,415.0,48.0,877.0,5774.0,3,3,1
1,0,0,0,0,0,2602.0,2423.0,125.0,296.0,48.0,625.0,8562.0,2,2,1
1,0,0,0,0,0,2528.0,2358.0,245.0,227.0,43.0,481.0,5488.0,2,2,1
1,0,0,0,1,0,2489.0,2410.0,215.0,103.0,80.0,327.0,6828.0,2,2,1
1,0,0,0,1,0,2151.0,2089.0,27.0,89.0,36.0,204.0,2351.0,2,2,1
1,0,0,0,1,0,2150.0,2084.0,96.0,117.0,47.0,285.0,2818.0,2,2,1
1,0,0,0,1,0,2606.0,2550.0,201.0,107.0,56.0,285.0,4916.0,2,2,1
1,0,0,0,1,0,2200.0,2158.0,147.0,61.0,78.0,235.0,3708.0,2,2,1
1,0,0,0,0,0,2542.0,2513.0,295.0,50.0,27.0,134.0,1118.0,2,2,2
1,0,0,0,1,0,2524.0,2437.0,35.0,155.0,44.0,358.0,5657.0,2,2,2
1,0,0,0,1,0,2327.0,2234.0,312.0,156.0,40.0,356.0,4997.0,2,2,2
1,0,0,0,0,0,2425.0,2345.0,268.0,98.0,21.0,211.0,1597.0,2,2,2
1,0,0,0,0,0,1958.0,1844.0,161.0,134.0,24.0,281.0,1796.0,2,2,2
0,1,0,0,1,0,2522.0,2416.0,103.0,168.0,58.0,399.0,7722.0,2,2,2
1,0,0,0,0,0,2277.0,1884.0,244.0,661.0,63.0,1410.0,26216.0,3,3,2
1,0,0,0,0,0,2059.0,1913.0,130.0,247.0,59.0,563.0,10647.0,2,2,2
1,0,0,0,0,0,2522.0,2111.0,80.0,710.0,181.0,1615.0,16352.0,3,3,1
0,0,1,0,1,0,1866.0,1672.0,35.0,309.0,68.0,704.0,18136.0,3,3,1
1,0,0,0,1,0,2324.0,2218.0,53.0,151.0,16.0,310.0,1520.0,2,2,2
1,0,0,0,0,0,2169.0,1818.0,59.0,738.0,191.0,2015.0,47688.0,3,3,2
1,0,0,0,1,0,2583.0,2526.0,200.0,118.0,64.0,315.0,6316.0,2,2,2
1,0,0,0,1,0,2210.0,2108.0,278.0,163.0,11.0,339.0,1594.0,2,2,2
0,1,0,0,0,0,2558.0,2514.0,59.0,69.0,18.0,159.0,1070.0,2,2,2
1,0,0,0,1,0,2530.0,2465.0,247.0,137.0,55.0,337.0,6499.0,2,2,2
1,0,0,0,1,0,2748.0,2701.0,69.0,131.0,86.0,369.0,6745.0,2,2,2
1,0,0,0,0,0,2621.0,2530.0,250.0,138.0,30.0,299.0,2199.0,2,2,2
1,0,0,0,0,0,2185.0,1969.0,40.0,344.0,60.0,747.0,16268.0,3,3,2
1,0,0,0,0,0,2117.0,1962.0,34.0,256.0,45.0,564.0,5213.0,2,2,1
1,0,0,0,0,1,2184.0,2042.0,32.0,255.0,31.0,522.0,5586.0,2,2,1
1,0,0,0,1,0,2480.0,2385.0,18.0,160.0,67.0,386.0,7542.0,2,2,2
1,0,0,0,1,0,2505.0,2462.0,219.0,65.0,36.0,164.0,1751.0,2,2,2
1,0,0,0,1,0,2119.0,2079.0,131.0,63.0,30.0,160.0,1296.0,2,2,2
1,0,0,0,1,0,2281.0,2209.0,44.0,126.0,222.0,617.0,19371.0,2,2,2
1,0,0,0,0,0,2278.0,2100.0,97.0,260.0,69.0,1006.0,7593.0,2,2,2
1,0,0,0,0,0,2564.0,2519.0,57.0,57.0,27.0,140.0,936.0,2,2,2
0,0,1,0,1,0,2267.0,2193.0,116.0,144.0,26.0,308.0,2846.0,2,2,1
0,0,1,0,1,0,1946.0,1818.0,140.0,178.0,19.0,368.0,2084.0,2,2,1
1,0,0,0,1,0,2193.0,2155.0,89.0,65.0,75.0,243.0,3576.0,2,2,2
0,0,1,0,1,0,2031.0,2015.0,7.0,21.0,15.0,62.0,265.0,1,1,2
1,0,0,0,0,1,2151.0,1790.0,42.0,555.0,60.0,1164.0,19715.0,3,3,2
0,0,1,0,1,0,2438.0,2263.0,303.0,215.0,38.0,464.0,6542.0,2,2,2
1,0,0,0,0,0,2500.0,2189.0,44.0,443.0,231.0,1453.0,82185.0,3,3,2
0,0,1,0,0,0,2193.0,2160.0,72.0,66.0,43.0,181.0,2101.0,2,2,2
0,0,1,0,1,0,2260.0,2052.0,236.0,506.0,86.0,1098.0,17285.0,3,3,1
0,0,1,0,1,0,2622.0,2479.0,51.0,206.0,120.0,564.0,17640.0,2,2,1
0,0,1,0,1,0,2288.0,1986.0,119.0,415.0,56.0,892.0,9638.0,3,3,1
0,0,1,0,1,0,2147.0,1764.0,73.0,617.0,64.0,1287.0,23388.0,3,3,2
0,0,1,0,1,0,2448.0,2284.0,245.0,245.0,36.0,518.0,4731.0,2,2,0
0,0,1,0,1,0,2813.0,2796.0,113.0,24.0,30.0,92.0,567.0,1,1,0
0,0,1,0,1,0,2576.0,2431.0,104.0,217.0,53.0,502.0,9721.0,2,2,0
0,0,1,0,1,0,2062.0,1982.0,112.0,202.0,30.0,438.0,5070.0,2,2,0
0,0,1,0,1,0,2343.0,2309.0,127.0,57.0,65.0,204.0,2839.0,2,2,0
0,0,0,0,1,0,2011.0,1963.0,164.0,74.0,17.0,163.0,624.0,2,2,2
0,0,0,0,1,0,2300.0,2231.0,240.0,107.0,16.0,224.0,1196.0,2,2,2
1,0,0,0,1,0,2384.0,2319.0,91.0,114.0,59.0,287.0,5168.0,2,2,2
1,0,0,0,1,0,2748.0,2682.0,98.0,103.0,44.0,245.0,2729.0,2,2,2
0,0,1,0,1,0,2508.0,2378.0,26.0,138.0,26.0,300.0,2048.0,2,2,1
0,1,0,0,1,0,2495.0,2380.0,239.0,180.0,61.0,427.0,8715.0,2,2,2
1,0,0,0,0,0,2198.0,2066.0,47.0,163.0,23.0,339.0,2551.0,2,2,2
1,0,0,0,0,0,2563.0,2465.0,74.0,138.0,27.0,296.0,2466.0,2,2,2
1,0,0,0,0,0,2309.0,2236.0,268.0,116.0,26.0,251.0,2257.0,2,2,2
1,0,0,0,1,0,2203.0,2148.0,41.0,105.0,32.0,242.0,2799.0,2,2,2
1,0,0,0,1,0,2542.0,2442.0,82.0,89.0,226.0,548.0,12924.0,2,2,2
1,0,0,0,1,0,2571.0,2524.0,275.0,85.0,38.0,209.0,2451.0,2,2,2
1,0,0,0,0,0,2048.0,1983.0,187.0,108.0,18.0,234.0,1494.0,2,2,2
1,0,0,0,0,0,2083.0,1943.0,51.0,261.0,51.0,574.0,8782.0,2,2,2
1,0,0,0,1,0,2558.0,2500.0,51.0,141.0,59.0,348.0,6031.0,2,2,1
0,0,1,0,1,0,2402.0,2335.0,257.0,142.0,38.0,322.0,3599.0,2,2,2
1,0,0,1,0,0,2165.0,2011.0,74.0,275.0,50.0,621.0,7609.0,2,2,2
0,0,1,0,1,0,2082.0,1936.0,100.0,211.0,42.0,471.0,4010.0,2,2,2
1,0,0,1,0,0,2566.0,2456.0,83.0,199.0,110.0,600.0,12828.0,2,2,2
0,0,0,0,1,0,2327.0,2268.0,138.0,91.0,17.0,204.0,1353.0,2,2,2
0,1,0,0,1,0,2496.0,2406.0,310.0,182.0,130.0,512.0,16122.0,2,2,2
0,1,0,0,1,0,2584.0,2473.0,40.0,182.0,68.0,425.0,9394.0,2,2,2
0,0,0,0,1,0,2483.0,2431.0,133.0,95.0,32.0,216.0,2163.0,2,2,2
0,1,0,0,0,1,2729.0,2282.0,331.0,672.0,191.0,1521.0,68778.0,3,3,2
0,0,1,0,1,0,2198.0,2174.0,341.0,43.0,29.0,119.0,988.0,1,1,2
0,1,0,0,1,0,2386.0,2327.0,3.0,179.0,90.0,419.0,10484.0,2,2,2
0,1,0,0,1,0,2497.0,2351.0,27.0,166.0,27.0,353.0,1956.0,2,2,2
1,0,0,0,0,0,2300.0,2234.0,53.0,101.0,188.0,474.0,12702.0,2,2,2
1,0,0,0,0,0,1898.0,1735.0,173.0,326.0,48.0,703.0,6475.0,3,3,2
0,1,0,0,1,0,2538.0,2453.0,254.0,176.0,44.0,410.0,6416.0,2,2,2
0,1,0,0,0,1,2061.0,1843.0,44.0,340.0,29.0,699.0,5079.0,3,3,2
0,1,0,0,1,0,2520.0,2399.0,55.0,178.0,59.0,435.0,7910.0,2,2,1
0,1,0,0,1,0,2533.0,2426.0,265.0,181.0,66.0,424.0,9087.0,2,2,1
0,1,0,0,1,0,2674.0,2580.0,144.0,173.0,41.0,386.0,5390.0,2,2,1
0,1,0,0,1,0,2515.0,2389.0,249.0,179.0,27.0,381.0,3332.0,2,2,1
0,1,0,0,0,1,2127.0,1835.0,24.0,394.0,73.0,847.0,9813.0,3,3,1
1,0,0,0,0,0,2652.0,2547.0,234.0,144.0,219.0,614.0,24100.0,2,2,1
0,1,0,0,1,0,2711.0,2603.0,44.0,185.0,53.0,415.0,6565.0,2,2,1
1,0,0,0,0,0,1903.0,1869.0,177.0,42.0,58.0,166.0,1852.0,2,2,1
0,1,0,0,0,1,1964.0,1734.0,61.0,379.0,102.0,865.0,22487.0,3,3,1
1,0,0,0,0,0,1969.0,1769.0,215.0,241.0,65.0,538.0,8547.0,2,2,1
1,0,0,0,0,0,2524.0,2332.0,100.0,340.0,89.0,834.0,17737.0,3,3,1
0,1,0,0,0,0,2353.0,2310.0,40.0,61.0,23.0,157.0,1224.0,2,2,1
1,0,0,0,0,1,2491.0,2056.0,262.0,890.0,197.0,1879.0,93331.0,3,3,1
0,1,0,0,0,0,2570.0,2517.0,246.0,66.0,22.0,145.0,965.0,2,2,1
1,0,0,0,0,0,2817.0,2649.0,262.0,245.0,46.0,525.0,5552.0,2,2,1
1,0,0,0,0,0,2483.0,2397.0,219.0,220.0,125.0,554.0,20387.0,2,2,1
1,0,0,0,0,0,2608.0,2523.0,289.0,120.0,61.0,312.0,5810.0,2,2,1
1,0,0,0,0,0,1867.0,1752.0,227.0,159.0,24.0,354.0,2694.0,2,2,1
0,1,0,0,0,0,1990.0,1948.0,140.0,64.0,13.0,135.0,494.0,2,2,1
1,0,0,0,0,0,1927.0,1730.0,172.0,293.0,69.0,643.0,6714.0,2,2,1
0,1,0,0,0,0,2412.0,2356.0,329.0,64.0,22.0,139.0,862.0,2,2,1
1,0,0,0,0,0,2230.0,2051.0,38.0,316.0,130.0,790.0,33088.0,3,3,1
1,0,0,0,0,0,2558.0,2502.0,83.0,118.0,58.0,325.0,5215.0,2,2,1
1,0,0,0,1,0,2503.0,2416.0,260.0,140.0,23.0,302.0,2205.0,2,2,1
1,0,0,0,0,0,2491.0,2287.0,79.0,322.0,393.0,1320.0,95622.0,3,3,2
1,0,0,0,0,0,2514.0,2396.0,79.0,157.0,64.0,413.0,8541.0,2,2,2
0,1,0,0,0,0,2472.0,2415.0,77.0,68.0,16.0,152.0,644.0,2,2,2
1,0,0,0,1,0,2088.0,1994.0,35.0,129.0,18.0,271.0,1259.0,2,2,2
1,0,0,0,0,0,2578.0,2470.0,56.0,235.0,54.0,517.0,7815.0,2,2,2
1,0,0,1,0,0,2248.0,2109.0,41.0,214.0,48.0,492.0,5156.0,2,2,2
1,0,0,0,0,0,2060.0,1956.0,122.0,155.0,38.0,338.0,3076.0,2,2,2
1,0,0,0,0,0,2109.0,1801.0,290.0,408.0,90.0,1035.0,21516.0,3,3,2
1,0,0,0,0,0,2246.0,1872.0,260.0,545.0,73.0,1145.0,16836.0,3,3,2
1,0,0,0,0,0,2467.0,2420.0,156.0,58.0,5.0,119.0,236.0,2,2,2
1,0,0,0,0,0,2622.0,2441.0,31.0,301.0,132.0,1032.0,18290.0,3,3,2
1,0,0,0,0,0,2446.0,2238.0,222.0,424.0,80.0,909.0,27913.0,3,3,2
0,1,0,0,0,0,2378.0,2337.0,18.0,69.0,15.0,144.0,623.0,2,2,2
1,0,0,0,0,0,2125.0,2093.0,160.0,51.0,24.0,139.0,1063.0,2,2,2
1,0,0,0,0,0,2397.0,2379.0,103.0,36.0,22.0,105.0,706.0,1,1,2
1,0,0,0,0,0,2136.0,2044.0,104.0,173.0,105.0,438.0,13038.0,2,2,2
1,0,0,0,0,0,2126.0,1888.0,262.0,363.0,62.0,799.0,9195.0,3,3,2
1,0,0,0,0,0,2481.0,2281.0,144.0,274.0,37.0,643.0,5999.0,2,2,2
0,1,0,0,0,1,2510.0,2135.0,259.0,686.0,100.0,1435.0,21671.0,3,3,2
1,0,0,0,0,1,2162.0,1717.0,120.0,836.0,111.0,1848.0,26613.0,3,3,2
1,0,0,0,1,0,2562.0,2520.0,268.0,59.0,34.0,156.0,1315.0,2,2,2
1,0,0,0,1,0,2499.0,2468.0,321.0,62.0,69.0,220.0,3263.0,2,2,2
0,1,0,0,1,0,2590.0,2453.0,13.0,177.0,15.0,366.0,1660.0,2,2,2
0,1,0,0,1,0,2602.0,2528.0,254.0,177.0,67.0,403.0,6786.0,2,2,2
0,1,0,0,1,0,2535.0,2429.0,225.0,171.0,16.0,349.0,1817.0,2,2,2
0,1,0,0,0,0,2299.0,2260.0,150.0,66.0,17.0,142.0,791.0,2,2,1
1,0,0,0,0,0,2589.0,2447.0,40.0,228.0,36.0,484.0,3990.0,2,2,1
1,0,0,0,0,0,1980.0,1815.0,150.0,306.0,29.0,644.0,6891.0,3,3,1
1,0,0,0,0,0,2633.0,2591.0,220.0,51.0,29.0,135.0,1022.0,2,2,1
0,1,0,0,1,0,2441.0,2340.0,172.0,172.0,70.0,413.0,8079.0,2,2,1
0,1,0,0,1,0,2545.0,2427.0,63.0,165.0,39.0,368.0,1857.0,2,2,1
1,0,0,0,0,0,2123.0,1886.0,57.0,332.0,46.0,708.0,9346.0,3,3,1
0,1,0,0,0,0,2276.0,2231.0,120.0,69.0,37.0,177.0,2048.0,2,2,1
0,0,0,0,1,0,1924.0,1862.0,103.0,94.0,49.0,232.0,2877.0,2,2,1
0,1,0,0,1,0,2443.0,2337.0,144.0,170.0,67.0,440.0,9867.0,2,2,1
1,0,0,0,0,0,2271.0,1711.0,239.0,1028.0,347.0,3009.0,193399.0,4,4,1
0,1,0,0,1,0,2159.0,2074.0,18.0,176.0,49.0,401.0,6953.0,2,2,1
1,0,0,0,1,0,2571.0,2501.0,91.0,94.0,31.0,227.0,2563.0,2,2,1
1,0,0,0,1,0,2215.0,2150.0,294.0,82.0,15.0,172.0,699.0,2,2,1
1,0,0,0,1,0,2481.0,2411.0,57.0,100.0,43.0,237.0,2714.0,2,2,1
1,0,0,0,0,1,2393.0,2320.0,316.0,106.0,81.0,319.0,5888.0,2,2,1
1,0,0,0,0,1,2461.0,2108.0,40.0,585.0,225.0,1495.0,68874.0,3,3,1
0,1,0,0,1,0,2624.0,2516.0,63.0,174.0,86.0,426.0,9656.0,2,2,2
0,1,0,0,1,0,2689.0,2603.0,133.0,172.0,60.0,406.0,6637.0,2,2,2
0,1,0,0,1,0,2426.0,2292.0,141.0,171.0,43.0,379.0,3693.0,2,2,2
0,1,0,0,1,0,2734.0,2652.0,105.0,171.0,36.0,380.0,4699.0,2,2,2
0,1,0,0,1,0,2639.0,2525.0,44.0,173.0,52.0,401.0,5974.0,2,2,2
0,1,0,0,1,0,2264.0,2164.0,66.0,173.0,101.0,546.0,11152.0,2,2,2
1,0,0,0,1,0,2422.0,2380.0,194.0,76.0,27.0,184.0,1798.0,2,2,2
0,1,0,0,1,0,2629.0,2525.0,218.0,166.0,201.0,684.0,23559.0,2,2,2
0,1,0,0,1,0,2506.0,2394.0,324.0,178.0,66.0,460.0,8100.0,2,2,2
0,1,0,0,1,0,2453.0,2350.0,236.0,176.0,267.0,793.0,34091.0,2,2,2
1,0,0,0,0,0,2489.0,1927.0,36.0,901.0,127.0,2017.0,21334.0,3,3,2
1,0,0,0,0,0,2053.0,2031.0,115.0,40.0,18.0,107.0,604.0,1,1,1
0,1,0,0,1,0,2638.0,2518.0,253.0,179.0,123.0,516.0,14771.0,2,2,1
1,0,0,0,1,0,2512.0,2428.0,9.0,97.0,183.0,497.0,13284.0,2,2,1
1,0,0,0,1,0,2542.0,2468.0,82.0,113.0,27.0,251.0,1570.0,2,2,1
1,0,0,0,1,0,2511.0,2446.0,291.0,84.0,33.0,190.0,1994.0,2,2,1
0,1,0,0,1,0,2597.0,2489.0,275.0,173.0,30.0,376.0,3408.0,2,2,2
0,1,0,0,1,0,2281.0,2185.0,128.0,173.0,54.0,410.0,7492.0,2,2,2
0,1,0,0,1,0,2537.0,2417.0,266.0,167.0,70.0,420.0,8229.0,2,2,2
0,1,0,0,1,0,2646.0,2528.0,316.0,166.0,39.0,365.0,4816.0,2,2,2
0,1,0,0,1,0,2535.0,2429.0,42.0,169.0,101.0,469.0,14684.0,2,2,2
0,1,0,0,1,0,2223.0,2128.0,152.0,175.0,75.0,408.0,9522.0,2,2,2
0,1,0,0,0,0,2293.0,2252.0,58.0,65.0,41.0,179.0,2118.0,2,2,2
0,1,0,0,0,0,2020.0,1974.0,138.0,66.0,87.0,257.0,4612.0,2,2,2
0,1,0,0,0,0,2270.0,2226.0,118.0,61.0,31.0,149.0,1456.0,2,2,2
0,1,0,0,0,1,2507.0,2230.0,336.0,377.0,78.0,880.0,13002.0,3,3,2
0,1,0,0,0,0,2549.0,2477.0,356.0,63.0,9.0,133.0,410.0,2,2,2
0,1,0,0,0,0,2296.0,2241.0,221.0,65.0,27.0,150.0,1111.0,2,2,2
1,0,0,0,1,0,2288.0,2205.0,295.0,149.0,60.0,364.0,7330.0,2,2,2
1,0,0,0,1,0,2648.0,2559.0,74.0,126.0,34.0,276.0,2980.0,2,2,2
0,1,0,1,0,0,2190.0,1910.0,85.0,349.0,46.0,743.0,6612.0,3,3,2
1,0,0,1,0,0,2372.0,2233.0,27.0,201.0,165.0,913.0,22893.0,2,2,2
0,1,0,0,0,1,2318.0,1604.0,110.0,1057.0,153.0,2254.0,50791.0,4,4,2
1,0,0,0,1,0,2393.0,2340.0,70.0,73.0,27.0,178.0,1748.0,2,2,2
0,1,0,0,1,0,2475.0,2400.0,14.0,171.0,68.0,400.0,7441.0,2,2,2
0,1,0,0,1,0,2550.0,2432.0,96.0,169.0,37.0,375.0,4500.0,2,2,2
0,0,1,0,0,0,2058.0,2032.0,116.0,43.0,21.0,116.0,726.0,1,1,2
0,1,0,0,1,0,2545.0,2450.0,331.0,179.0,92.0,466.0,10333.0,2,2,2
0,1,0,0,1,0,2827.0,2645.0,236.0,177.0,50.0,407.0,4767.0,2,2,2
0,1,0,0,1,0,1991.0,1861.0,292.0,171.0,32.0,368.0,1963.0,2,2,2
1,0,0,0,1,0,2203.0,2124.0,319.0,148.0,49.0,353.0,6022.0,2,2,2
0,1,0,0,1,0,2102.0,1971.0,337.0,169.0,81.0,408.0,10494.0,2,2,2
0,0,0,0,1,0,2043.0,1995.0,131.0,93.0,34.0,221.0,1495.0,2,2,2
0,0,0,0,1,0,2585.0,2504.0,235.0,107.0,18.0,234.0,1514.0,2,2,2
0,1,0,0,1,0,2354.0,2239.0,211.0,180.0,33.0,407.0,4836.0,2,2,2
0,1,0,0,1,0,2518.0,2403.0,262.0,180.0,24.0,372.0,3342.0,2,2,2
0,1,0,0,1,0,2584.0,2466.0,45.0,179.0,23.0,382.0,3061.0,2,2,2
1,0,0,0,1,0,2339.0,2254.0,173.0,140.0,55.0,331.0,4872.0,2,2,0
1,0,0,0,1,0,2679.0,2598.0,127.0,131.0,79.0,393.0,6786.0,2,2,0
1,0,0,0,1,0,2120.0,2068.0,163.0,67.0,30.0,158.0,1190.0,2,2,0
0,0,0,0,1,0,2359.0,2290.0,253.0,107.0,41.0,255.0,3439.0,2,2,0
0,0,1,0,1,0,2664.0,2630.0,135.0,50.0,39.0,150.0,1523.0,2,2,0
0,0,1,0,1,0,2453.0,2417.0,114.0,56.0,29.0,146.0,1100.0,2,2,0
0,0,1,0,1,0,2247.0,2219.0,84.0,55.0,49.0,166.0,2078.0,2,2,0
0,0,1,0,1,0,2479.0,2453.0,133.0,51.0,36.0,152.0,1583.0,2,2,0
0,0,1,0,1,0,2375.0,2233.0,149.0,250.0,39.0,531.0,5132.0,2,2,0
0,0,1,0,1,0,2147.0,2035.0,198.0,154.0,37.0,352.0,4794.0,2,2,0
1,0,0,0,1,0,2533.0,2415.0,53.0,160.0,42.0,360.0,4680.0,2,2,0
1,0,0,0,1,0,2554.0,2491.0,253.0,84.0,16.0,183.0,930.0,2,2,0
1,0,0,0,1,0,2212.0,2099.0,37.0,124.0,11.0,255.0,824.0,2,2,0
0,0,0,0,1,0,2616.0,2560.0,343.0,76.0,13.0,163.0,631.0,2,2,0
0,1,0,0,1,0,2597.0,2491.0,302.0,169.0,109.0,465.0,11662.0,2,2,2
0,0,0,0,1,0,2504.0,2431.0,281.0,93.0,58.0,250.0,3588.0,2,2,2
0,0,0,0,1,0,2275.0,2211.0,23.0,86.0,23.0,201.0,1689.0,2,2,2
0,1,0,0,1,0,2159.0,2076.0,309.0,172.0,47.0,401.0,6637.0,2,2,2
0,1,0,0,1,0,2611.0,2510.0,205.0,172.0,30.0,375.0,3434.0,2,2,2
1,0,0,0,1,0,2283.0,2223.0,99.0,126.0,48.0,304.0,4403.0,2,2,2
1,0,0,0,1,0,2537.0,2486.0,105.0,94.0,39.0,228.0,2457.0,2,2,2
1,0,0,0,1,0,2647.0,2564.0,70.0,116.0,34.0,252.0,2207.0,2,2,2
1,0,0,0,1,0,2489.0,2446.0,107.0,83.0,20.0,196.0,1474.0,2,2,2
0,1,0,0,1,0,2499.0,2378.0,268.0,179.0,66.0,448.0,7995.0,2,2,2
1,0,0,0,1,0,2316.0,2221.0,359.0,131.0,49.0,298.0,3770.0,2,2,2
0,0,0,0,1,0,1912.0,1842.0,109.0,96.0,26.0,222.0,1689.0,2,2,2
0,1,0,0,1,0,2189.0,2120.0,83.0,174.0,45.0,395.0,5701.0,2,2,1
0,0,1,0,1,0,2133.0,1773.0,47.0,558.0,223.0,1311.0,76563.0,3,3,1
0,0,1,0,1,0,2266.0,2199.0,115.0,119.0,29.0,271.0,2879.0,2,2,1
0,0,1,0,1,0,2003.0,1809.0,225.0,271.0,25.0,550.0,3632.0,2,2,1
0,0,1,0,1,0,1939.0,1813.0,25.0,232.0,50.0,501.0,7996.0,2,2,1
0,0,1,0,1,0,2480.0,2359.0,231.0,215.0,30.0,454.0,4510.0,2,2,1
0,0,1,0,1,0,2416.0,2255.0,19.0,202.0,42.0,428.0,6062.0,2,2,1
0,0,1,0,1,0,2239.0,2115.0,95.0,190.0,54.0,430.0,6064.0,2,2,1
0,0,1,0,1,0,2469.0,2234.0,114.0,470.0,223.0,1190.0,75750.0,3,3,1
0,0,1,0,1,0,2158.0,2125.0,152.0,57.0,23.0,141.0,1052.0,2,2,1
0,0,1,0,1,0,2101.0,2040.0,65.0,54.0,148.0,351.0,5571.0,2,2,1
0,0,1,0,1,0,2184.0,2169.0,339.0,50.0,18.0,119.0,674.0,1,1,1
0,0,0,0,1,0,1947.0,1874.0,67.0,87.0,24.0,203.0,1033.0,2,2,2
0,0,0,0,1,0,2018.0,1944.0,144.0,103.0,82.0,325.0,7344.0,2,2,2
0,0,0,0,1,0,2067.0,1994.0,43.0,93.0,38.0,239.0,2966.0,2,2,2
0,0,0,0,1,0,2210.0,2154.0,311.0,75.0,42.0,204.0,1697.0,2,2,2
0,0,0,0,1,0,1882.0,1813.0,118.0,110.0,22.0,235.0,1508.0,2,2,2
1,0,0,0,1,0,2564.0,2471.0,303.0,157.0,56.0,349.0,5871.0,2,2,2
0,1,0,0,0,1,2486.0,1742.0,44.0,1105.0,489.0,2707.0,434329.0,4,4,2
0,1,0,0,0,1,2385.0,1809.0,31.0,897.0,329.0,2054.0,211973.0,3,3,2
0,1,0,0,0,1,2502.0,2264.0,205.0,439.0,176.0,1026.0,45054.0,3,3,2
0,1,0,0,1,0,2432.0,2319.0,47.0,184.0,45.0,410.0,7026.0,2,2,2
1,0,0,1,0,0,2393.0,2243.0,260.0,305.0,222.0,855.0,49115.0,3,3,2
0,1,0,0,0,1,2386.0,1987.0,262.0,564.0,79.0,1223.0,16603.0,3,3,2
0,1,0,0,0,1,2266.0,1477.0,118.0,1177.0,163.0,2523.0,125059.0,4,4,2
0,1,0,0,1,0,2509.0,2395.0,323.0,176.0,93.0,465.0,12236.0,2,2,1
0,1,0,0,1,0,2504.0,2393.0,31.0,168.0,93.0,440.0,12070.0,2,2,1
0,0,1,0,1,0,2126.0,1922.0,97.0,247.0,21.0,505.0,3243.0,2,2,1
0,1,0,0,1,0,2580.0,2481.0,135.0,189.0,20.0,385.0,2453.0,2,2,1
0,1,0,0,1,0,2404.0,2285.0,145.0,173.0,48.0,400.0,6212.0,2,2,1
0,0,1,0,1,0,1545.0,1530.0,246.0,57.0,37.0,162.0,1548.0,2,2,1
0,1,0,0,0,1,2493.0,1745.0,111.0,1296.0,419.0,3067.0,191191.0,4,4,1
0,1,0,0,0,1,2499.0,1770.0,45.0,1322.0,758.0,3645.0,758562.0,4,4,2
0,1,0,0,0,1,2570.0,2339.0,169.0,566.0,222.0,1350.0,86814.0,3,3,2
0,1,0,0,0,1,2104.0,1595.0,111.0,1285.0,274.0,2910.0,118066.0,4,4,2
0,1,0,0,0,1,2186.0,1632.0,97.0,816.0,112.0,1722.0,29666.0,3,3,2
0,1,0,0,0,1,2539.0,2220.0,262.0,625.0,463.0,1952.0,204428.0,3,3,2
0,1,0,0,0,1,2202.0,1883.0,134.0,520.0,123.0,1627.0,24636.0,3,3,2
0,1,0,0,0,1,2260.0,1597.0,50.0,940.0,280.0,3231.0,111308.0,3,3,1
1,0,0,0,1,0,2493.0,2416.0,298.0,113.0,32.0,263.0,2814.0,2,2,1
0,1,0,0,0,1,1990.0,1667.0,126.0,630.0,110.0,1406.0,29371.0,3,3,1
0,1,0,0,0,1,2178.0,1942.0,105.0,545.0,173.0,1282.0,56831.0,3,3,1
0,1,0,0,0,1,2499.0,2194.0,34.0,503.0,286.0,1598.0,80810.0,3,3,1
